Force: -0.7600691787035517
Flowrate: 0.013941223012651077
Power: 0.25693674012315937
r [m]       	vel [m/s]   	Tau [N/m²]  	
    0.078975	    0.348121	    -83.5730	
    0.079000	    0.347971	    -83.5965	
    0.079025	    0.347822	    -83.6199	
    0.079050	    0.347673	    -83.6434	
    0.079075	    0.347523	    -83.6668	
    0.079100	    0.347374	    -83.6903	
    0.079125	    0.347224	    -83.7137	
    0.079150	    0.347074	    -83.7372	
    0.079175	    0.346925	    -83.7606	
    0.079200	    0.346775	    -83.7841	
    0.079225	    0.346625	    -83.8075	
    0.079250	    0.346475	    -83.8310	
    0.079275	    0.346326	    -83.8544	
    0.079300	    0.346176	    -83.8778	
    0.079325	    0.346026	    -83.9013	
    0.079350	    0.345876	    -83.9247	
    0.079375	    0.345725	    -83.9481	
    0.079400	    0.345575	    -83.9715	
    0.079425	    0.345425	    -83.9950	
    0.079450	    0.345275	    -84.0184	
    0.079475	    0.345124	    -84.0418	
    0.079500	    0.344974	    -84.0652	
    0.079525	    0.344824	    -84.0887	
    0.079550	    0.344673	    -84.1121	
    0.079575	    0.344523	    -84.1355	
    0.079600	    0.344372	    -84.1589	
    0.079625	    0.344221	    -84.1823	
    0.079650	    0.344071	    -84.2057	
    0.079675	    0.343920	    -84.2291	
    0.079700	    0.343769	    -84.2525	
    0.079725	    0.343618	    -84.2759	
    0.079750	    0.343467	    -84.2993	
    0.079775	    0.343316	    -84.3227	
    0.079800	    0.343165	    -84.3461	
    0.079825	    0.343014	    -84.3695	
    0.079850	    0.342863	    -84.3929	
    0.079875	    0.342712	    -84.4163	
    0.079900	    0.342561	    -84.4397	
    0.079925	    0.342409	    -84.4631	
    0.079950	    0.342258	    -84.4865	
    0.079975	    0.342107	    -84.5098	
    0.080000	    0.341955	    -84.5332	
    0.080025	    0.341804	    -84.5566	
    0.080050	    0.341652	    -84.5800	
    0.080075	    0.341500	    -84.6034	
    0.080100	    0.341349	    -84.6267	
    0.080125	    0.341197	    -84.6501	
    0.080150	    0.341045	    -84.6735	
    0.080175	    0.340893	    -84.6968	
    0.080200	    0.340741	    -84.7202	
    0.080225	    0.340590	    -84.7436	
    0.080250	    0.340438	    -84.7669	
    0.080275	    0.340285	    -84.7903	
    0.080300	    0.340133	    -84.8137	
    0.080325	    0.339981	    -84.8370	
    0.080350	    0.339829	    -84.8604	
    0.080375	    0.339677	    -84.8837	
    0.080400	    0.339524	    -84.9071	
    0.080425	    0.339372	    -84.9304	
    0.080450	    0.339219	    -84.9538	
    0.080475	    0.339067	    -84.9771	
    0.080500	    0.338914	    -85.0004	
    0.080525	    0.338762	    -85.0238	
    0.080550	    0.338609	    -85.0471	
    0.080575	    0.338456	    -85.0705	
    0.080600	    0.338304	    -85.0938	
    0.080625	    0.338151	    -85.1171	
    0.080650	    0.337998	    -85.1405	
    0.080675	    0.337845	    -85.1638	
    0.080700	    0.337692	    -85.1871	
    0.080725	    0.337539	    -85.2105	
    0.080750	    0.337386	    -85.2338	
    0.080775	    0.337233	    -85.2571	
    0.080800	    0.337079	    -85.2804	
    0.080825	    0.336926	    -85.3037	
    0.080850	    0.336773	    -85.3271	
    0.080875	    0.336619	    -85.3504	
    0.080900	    0.336466	    -85.3737	
    0.080925	    0.336313	    -85.3970	
    0.080950	    0.336159	    -85.4203	
    0.080975	    0.336005	    -85.4436	
    0.081000	    0.335852	    -85.4669	
    0.081025	    0.335698	    -85.4902	
    0.081050	    0.335544	    -85.5135	
    0.081075	    0.335390	    -85.5368	
    0.081100	    0.335237	    -85.5601	
    0.081125	    0.335083	    -85.5834	
    0.081150	    0.334929	    -85.6067	
    0.081175	    0.334775	    -85.6300	
    0.081200	    0.334621	    -85.6533	
    0.081225	    0.334466	    -85.6766	
    0.081250	    0.334312	    -85.6999	
    0.081275	    0.334158	    -85.7232	
    0.081300	    0.334004	    -85.7464	
    0.081325	    0.333849	    -85.7697	
    0.081350	    0.333695	    -85.7930	
    0.081375	    0.333540	    -85.8163	
    0.081400	    0.333386	    -85.8395	
    0.081425	    0.333231	    -85.8628	
    0.081450	    0.333077	    -85.8861	
    0.081475	    0.332922	    -85.9094	
    0.081500	    0.332767	    -85.9326	
    0.081525	    0.332612	    -85.9559	
    0.081550	    0.332457	    -85.9792	
    0.081575	    0.332303	    -86.0024	
    0.081600	    0.332148	    -86.0257	
    0.081625	    0.331993	    -86.0489	
    0.081650	    0.331837	    -86.0722	
    0.081675	    0.331682	    -86.0954	
    0.081700	    0.331527	    -86.1187	
    0.081725	    0.331372	    -86.1420	
    0.081750	    0.331217	    -86.1652	
    0.081775	    0.331061	    -86.1884	
    0.081800	    0.330906	    -86.2117	
    0.081825	    0.330750	    -86.2349	
    0.081850	    0.330595	    -86.2582	
    0.081875	    0.330439	    -86.2814	
    0.081900	    0.330284	    -86.3047	
    0.081925	    0.330128	    -86.3279	
    0.081950	    0.329972	    -86.3511	
    0.081975	    0.329816	    -86.3744	
    0.082000	    0.329661	    -86.3976	
    0.082025	    0.329505	    -86.4208	
    0.082050	    0.329349	    -86.4440	
    0.082075	    0.329193	    -86.4673	
    0.082100	    0.329037	    -86.4905	
    0.082125	    0.328880	    -86.5137	
    0.082150	    0.328724	    -86.5369	
    0.082175	    0.328568	    -86.5601	
    0.082200	    0.328412	    -86.5834	
    0.082225	    0.328255	    -86.6066	
    0.082250	    0.328099	    -86.6298	
    0.082275	    0.327943	    -86.6530	
    0.082300	    0.327786	    -86.6762	
    0.082325	    0.327629	    -86.6994	
    0.082350	    0.327473	    -86.7226	
    0.082375	    0.327316	    -86.7458	
    0.082400	    0.327159	    -86.7690	
    0.082425	    0.327003	    -86.7922	
    0.082450	    0.326846	    -86.8154	
    0.082475	    0.326689	    -86.8386	
    0.082500	    0.326532	    -86.8618	
    0.082525	    0.326375	    -86.8850	
    0.082550	    0.326218	    -86.9082	
    0.082575	    0.326061	    -86.9314	
    0.082600	    0.325904	    -86.9546	
    0.082625	    0.325746	    -86.9777	
    0.082650	    0.325589	    -87.0009	
    0.082675	    0.325432	    -87.0241	
    0.082700	    0.325274	    -87.0473	
    0.082725	    0.325117	    -87.0705	
    0.082750	    0.324959	    -87.0936	
    0.082775	    0.324802	    -87.1168	
    0.082800	    0.324644	    -87.1400	
    0.082825	    0.324486	    -87.1631	
    0.082850	    0.324329	    -87.1863	
    0.082875	    0.324171	    -87.2095	
    0.082900	    0.324013	    -87.2326	
    0.082925	    0.323855	    -87.2558	
    0.082950	    0.323697	    -87.2790	
    0.082975	    0.323539	    -87.3021	
    0.083000	    0.323381	    -87.3253	
    0.083025	    0.323223	    -87.3484	
    0.083050	    0.323065	    -87.3716	
    0.083075	    0.322907	    -87.3947	
    0.083100	    0.322748	    -87.4179	
    0.083125	    0.322590	    -87.4410	
    0.083150	    0.322432	    -87.4642	
    0.083175	    0.322273	    -87.4873	
    0.083200	    0.322115	    -87.5104	
    0.083225	    0.321956	    -87.5336	
    0.083250	    0.321797	    -87.5567	
    0.083275	    0.321639	    -87.5799	
    0.083300	    0.321480	    -87.6030	
    0.083325	    0.321321	    -87.6261	
    0.083350	    0.321162	    -87.6493	
    0.083375	    0.321004	    -87.6724	
    0.083400	    0.320845	    -87.6955	
    0.083425	    0.320686	    -87.7186	
    0.083450	    0.320527	    -87.7418	
    0.083475	    0.320367	    -87.7649	
    0.083500	    0.320208	    -87.7880	
    0.083525	    0.320049	    -87.8111	
    0.083550	    0.319890	    -87.8342	
    0.083575	    0.319730	    -87.8573	
    0.083600	    0.319571	    -87.8805	
    0.083625	    0.319412	    -87.9036	
    0.083650	    0.319252	    -87.9267	
    0.083675	    0.319093	    -87.9498	
    0.083700	    0.318933	    -87.9729	
    0.083725	    0.318773	    -87.9960	
    0.083750	    0.318614	    -88.0191	
    0.083775	    0.318454	    -88.0422	
    0.083800	    0.318294	    -88.0653	
    0.083825	    0.318134	    -88.0884	
    0.083850	    0.317974	    -88.1115	
    0.083875	    0.317814	    -88.1346	
    0.083900	    0.317654	    -88.1576	
    0.083925	    0.317494	    -88.1807	
    0.083950	    0.317334	    -88.2038	
    0.083975	    0.317173	    -88.2269	
    0.084000	    0.317013	    -88.2500	
    0.084025	    0.316853	    -88.2731	
    0.084050	    0.316692	    -88.2961	
    0.084075	    0.316532	    -88.3192	
    0.084100	    0.316372	    -88.3423	
    0.084125	    0.316211	    -88.3654	
    0.084150	    0.316050	    -88.3884	
    0.084175	    0.315890	    -88.4115	
    0.084200	    0.315729	    -88.4346	
    0.084225	    0.315568	    -88.4576	
    0.084250	    0.315407	    -88.4807	
    0.084275	    0.315246	    -88.5038	
    0.084300	    0.315085	    -88.5268	
    0.084325	    0.314924	    -88.5499	
    0.084350	    0.314763	    -88.5729	
    0.084375	    0.314602	    -88.5960	
    0.084400	    0.314441	    -88.6190	
    0.084425	    0.314280	    -88.6421	
    0.084450	    0.314119	    -88.6651	
    0.084475	    0.313957	    -88.6882	
    0.084500	    0.313796	    -88.7112	
    0.084525	    0.313634	    -88.7343	
    0.084550	    0.313473	    -88.7573	
    0.084575	    0.313311	    -88.7804	
    0.084600	    0.313150	    -88.8034	
    0.084625	    0.312988	    -88.8264	
    0.084650	    0.312826	    -88.8495	
    0.084675	    0.312665	    -88.8725	
    0.084700	    0.312503	    -88.8955	
    0.084725	    0.312341	    -88.9186	
    0.084750	    0.312179	    -88.9416	
    0.084775	    0.312017	    -88.9646	
    0.084800	    0.311855	    -88.9876	
    0.084825	    0.311693	    -89.0107	
    0.084850	    0.311530	    -89.0337	
    0.084875	    0.311368	    -89.0567	
    0.084900	    0.311206	    -89.0797	
    0.084925	    0.311044	    -89.1027	
    0.084950	    0.310881	    -89.1257	
    0.084975	    0.310719	    -89.1488	
    0.085000	    0.310556	    -89.1718	
    0.085025	    0.310394	    -89.1948	
    0.085050	    0.310231	    -89.2178	
    0.085075	    0.310068	    -89.2408	
    0.085100	    0.309906	    -89.2638	
    0.085125	    0.309743	    -89.2868	
    0.085150	    0.309580	    -89.3098	
    0.085175	    0.309417	    -89.3328	
    0.085200	    0.309254	    -89.3558	
    0.085225	    0.309091	    -89.3788	
    0.085250	    0.308928	    -89.4018	
    0.085275	    0.308765	    -89.4247	
    0.085300	    0.308602	    -89.4477	
    0.085325	    0.308439	    -89.4707	
    0.085350	    0.308275	    -89.4937	
    0.085375	    0.308112	    -89.5167	
    0.085400	    0.307948	    -89.5397	
    0.085425	    0.307785	    -89.5626	
    0.085450	    0.307621	    -89.5856	
    0.085475	    0.307458	    -89.6086	
    0.085500	    0.307294	    -89.6316	
    0.085525	    0.307131	    -89.6545	
    0.085550	    0.306967	    -89.6775	
    0.085575	    0.306803	    -89.7005	
    0.085600	    0.306639	    -89.7234	
    0.085625	    0.306475	    -89.7464	
    0.085650	    0.306311	    -89.7694	
    0.085675	    0.306147	    -89.7923	
    0.085700	    0.305983	    -89.8153	
    0.085725	    0.305819	    -89.8382	
    0.085750	    0.305655	    -89.8612	
    0.085775	    0.305491	    -89.8842	
    0.085800	    0.305326	    -89.9071	
    0.085825	    0.305162	    -89.9301	
    0.085850	    0.304998	    -89.9530	
    0.085875	    0.304833	    -89.9759	
    0.085900	    0.304669	    -89.9989	
    0.085925	    0.304504	    -90.0218	
    0.085950	    0.304339	    -90.0448	
    0.085975	    0.304175	    -90.0677	
    0.086000	    0.304010	    -90.0906	
    0.086025	    0.303845	    -90.1136	
    0.086050	    0.303680	    -90.1365	
    0.086075	    0.303515	    -90.1594	
    0.086100	    0.303350	    -90.1824	
    0.086125	    0.303185	    -90.2053	
    0.086150	    0.303020	    -90.2282	
    0.086175	    0.302855	    -90.2512	
    0.086200	    0.302690	    -90.2741	
    0.086225	    0.302525	    -90.2970	
    0.086250	    0.302359	    -90.3199	
    0.086275	    0.302194	    -90.3428	
    0.086300	    0.302029	    -90.3657	
    0.086325	    0.301863	    -90.3887	
    0.086350	    0.301698	    -90.4116	
    0.086375	    0.301532	    -90.4345	
    0.086400	    0.301366	    -90.4574	
    0.086425	    0.301201	    -90.4803	
    0.086450	    0.301035	    -90.5032	
    0.086475	    0.300869	    -90.5261	
    0.086500	    0.300703	    -90.5490	
    0.086525	    0.300537	    -90.5719	
    0.086550	    0.300371	    -90.5948	
    0.086575	    0.300205	    -90.6177	
    0.086600	    0.300039	    -90.6406	
    0.086625	    0.299873	    -90.6635	
    0.086650	    0.299707	    -90.6864	
    0.086675	    0.299540	    -90.7093	
    0.086700	    0.299374	    -90.7322	
    0.086725	    0.299208	    -90.7550	
    0.086750	    0.299041	    -90.7779	
    0.086775	    0.298875	    -90.8008	
    0.086800	    0.298708	    -90.8237	
    0.086825	    0.298542	    -90.8466	
    0.086850	    0.298375	    -90.8694	
    0.086875	    0.298208	    -90.8923	
    0.086900	    0.298041	    -90.9152	
    0.086925	    0.297875	    -90.9381	
    0.086950	    0.297708	    -90.9609	
    0.086975	    0.297541	    -90.9838	
    0.087000	    0.297374	    -91.0067	
    0.087025	    0.297207	    -91.0295	
    0.087050	    0.297040	    -91.0524	
    0.087075	    0.296872	    -91.0752	
    0.087100	    0.296705	    -91.0981	
    0.087125	    0.296538	    -91.1210	
    0.087150	    0.296371	    -91.1438	
    0.087175	    0.296203	    -91.1667	
    0.087200	    0.296036	    -91.1895	
    0.087225	    0.295868	    -91.2124	
    0.087250	    0.295701	    -91.2352	
    0.087275	    0.295533	    -91.2581	
    0.087300	    0.295365	    -91.2809	
    0.087325	    0.295198	    -91.3037	
    0.087350	    0.295030	    -91.3266	
    0.087375	    0.294862	    -91.3494	
    0.087400	    0.294694	    -91.3723	
    0.087425	    0.294526	    -91.3951	
    0.087450	    0.294358	    -91.4179	
    0.087475	    0.294190	    -91.4408	
    0.087500	    0.294022	    -91.4636	
    0.087525	    0.293854	    -91.4864	
    0.087550	    0.293685	    -91.5092	
    0.087575	    0.293517	    -91.5321	
    0.087600	    0.293349	    -91.5549	
    0.087625	    0.293180	    -91.5777	
    0.087650	    0.293012	    -91.6005	
    0.087675	    0.292843	    -91.6233	
    0.087700	    0.292675	    -91.6462	
    0.087725	    0.292506	    -91.6690	
    0.087750	    0.292337	    -91.6918	
    0.087775	    0.292169	    -91.7146	
    0.087800	    0.292000	    -91.7374	
    0.087825	    0.291831	    -91.7602	
    0.087850	    0.291662	    -91.7830	
    0.087875	    0.291493	    -91.8058	
    0.087900	    0.291324	    -91.8286	
    0.087925	    0.291155	    -91.8514	
    0.087950	    0.290986	    -91.8742	
    0.087975	    0.290817	    -91.8970	
    0.088000	    0.290647	    -91.9198	
    0.088025	    0.290478	    -91.9426	
    0.088050	    0.290309	    -91.9654	
    0.088075	    0.290139	    -91.9882	
    0.088100	    0.289970	    -92.0110	
    0.088125	    0.289800	    -92.0338	
    0.088150	    0.289631	    -92.0565	
    0.088175	    0.289461	    -92.0793	
    0.088200	    0.289291	    -92.1021	
    0.088225	    0.289121	    -92.1249	
    0.088250	    0.288952	    -92.1477	
    0.088275	    0.288782	    -92.1704	
    0.088300	    0.288612	    -92.1932	
    0.088325	    0.288442	    -92.2160	
    0.088350	    0.288272	    -92.2388	
    0.088375	    0.288102	    -92.2615	
    0.088400	    0.287931	    -92.2843	
    0.088425	    0.287761	    -92.3071	
    0.088450	    0.287591	    -92.3298	
    0.088475	    0.287421	    -92.3526	
    0.088500	    0.287250	    -92.3753	
    0.088525	    0.287080	    -92.3981	
    0.088550	    0.286909	    -92.4209	
    0.088575	    0.286739	    -92.4436	
    0.088600	    0.286568	    -92.4664	
    0.088625	    0.286397	    -92.4891	
    0.088650	    0.286227	    -92.5119	
    0.088675	    0.286056	    -92.5346	
    0.088700	    0.285885	    -92.5574	
    0.088725	    0.285714	    -92.5801	
    0.088750	    0.285543	    -92.6028	
    0.088775	    0.285372	    -92.6256	
    0.088800	    0.285201	    -92.6483	
    0.088825	    0.285030	    -92.6711	
    0.088850	    0.284859	    -92.6938	
    0.088875	    0.284687	    -92.7165	
    0.088900	    0.284516	    -92.7393	
    0.088925	    0.284345	    -92.7620	
    0.088950	    0.284173	    -92.7847	
    0.088975	    0.284002	    -92.8074	
    0.089000	    0.283830	    -92.8302	
