Force: -0.1754374456793037
Flowrate: 0.013932787827220754
Power: 0.07147520155364247
r [m]       	vel [m/s]   	Tau [N/m²]  	
    0.017150	    0.546026	    -16.7881	
    0.017175	    0.546000	    -16.8122	
    0.017200	    0.545974	    -16.8363	
    0.017225	    0.545948	    -16.8604	
    0.017250	    0.545921	    -16.8845	
    0.017275	    0.545895	    -16.9086	
    0.017300	    0.545869	    -16.9326	
    0.017325	    0.545843	    -16.9567	
    0.017350	    0.545816	    -16.9808	
    0.017375	    0.545790	    -17.0049	
    0.017400	    0.545763	    -17.0290	
    0.017425	    0.545737	    -17.0530	
    0.017450	    0.545710	    -17.0771	
    0.017475	    0.545684	    -17.1012	
    0.017500	    0.545657	    -17.1253	
    0.017525	    0.545631	    -17.1493	
    0.017550	    0.545604	    -17.1734	
    0.017575	    0.545577	    -17.1975	
    0.017600	    0.545551	    -17.2215	
    0.017625	    0.545524	    -17.2456	
    0.017650	    0.545497	    -17.2697	
    0.017675	    0.545470	    -17.2937	
    0.017700	    0.545443	    -17.3178	
    0.017725	    0.545416	    -17.3418	
    0.017750	    0.545389	    -17.3659	
    0.017775	    0.545362	    -17.3899	
    0.017800	    0.545335	    -17.4140	
    0.017825	    0.545308	    -17.4380	
    0.017850	    0.545281	    -17.4621	
    0.017875	    0.545254	    -17.4861	
    0.017900	    0.545227	    -17.5102	
    0.017925	    0.545199	    -17.5342	
    0.017950	    0.545172	    -17.5583	
    0.017975	    0.545145	    -17.5823	
    0.018000	    0.545117	    -17.6063	
    0.018025	    0.545090	    -17.6304	
    0.018050	    0.545063	    -17.6544	
    0.018075	    0.545035	    -17.6784	
    0.018100	    0.545008	    -17.7025	
    0.018125	    0.544980	    -17.7265	
    0.018150	    0.544952	    -17.7505	
    0.018175	    0.544925	    -17.7745	
    0.018200	    0.544897	    -17.7986	
    0.018225	    0.544869	    -17.8226	
    0.018250	    0.544842	    -17.8466	
    0.018275	    0.544814	    -17.8706	
    0.018300	    0.544786	    -17.8946	
    0.018325	    0.544758	    -17.9187	
    0.018350	    0.544730	    -17.9427	
    0.018375	    0.544702	    -17.9667	
    0.018400	    0.544674	    -17.9907	
    0.018425	    0.544646	    -18.0147	
    0.018450	    0.544618	    -18.0387	
    0.018475	    0.544590	    -18.0627	
    0.018500	    0.544562	    -18.0867	
    0.018525	    0.544534	    -18.1107	
    0.018550	    0.544506	    -18.1347	
    0.018575	    0.544478	    -18.1587	
    0.018600	    0.544449	    -18.1827	
    0.018625	    0.544421	    -18.2067	
    0.018650	    0.544393	    -18.2307	
    0.018675	    0.544364	    -18.2547	
    0.018700	    0.544336	    -18.2787	
    0.018725	    0.544307	    -18.3027	
    0.018750	    0.544279	    -18.3266	
    0.018775	    0.544250	    -18.3506	
    0.018800	    0.544222	    -18.3746	
    0.018825	    0.544193	    -18.3986	
    0.018850	    0.544164	    -18.4226	
    0.018875	    0.544135	    -18.4465	
    0.018900	    0.544107	    -18.4705	
    0.018925	    0.544078	    -18.4945	
    0.018950	    0.544049	    -18.5185	
    0.018975	    0.544020	    -18.5424	
    0.019000	    0.543991	    -18.5664	
    0.019025	    0.543962	    -18.5904	
    0.019050	    0.543933	    -18.6143	
    0.019075	    0.543904	    -18.6383	
    0.019100	    0.543875	    -18.6622	
    0.019125	    0.543846	    -18.6862	
    0.019150	    0.543817	    -18.7101	
    0.019175	    0.543788	    -18.7341	
    0.019200	    0.543759	    -18.7581	
    0.019225	    0.543729	    -18.7820	
    0.019250	    0.543700	    -18.8060	
    0.019275	    0.543671	    -18.8299	
    0.019300	    0.543641	    -18.8538	
    0.019325	    0.543612	    -18.8778	
    0.019350	    0.543583	    -18.9017	
    0.019375	    0.543553	    -18.9257	
    0.019400	    0.543524	    -18.9496	
    0.019425	    0.543494	    -18.9735	
    0.019450	    0.543464	    -18.9975	
    0.019475	    0.543435	    -19.0214	
    0.019500	    0.543405	    -19.0453	
    0.019525	    0.543375	    -19.0693	
    0.019550	    0.543346	    -19.0932	
    0.019575	    0.543316	    -19.1171	
    0.019600	    0.543286	    -19.1410	
    0.019625	    0.543256	    -19.1650	
    0.019650	    0.543226	    -19.1889	
    0.019675	    0.543196	    -19.2128	
    0.019700	    0.543166	    -19.2367	
    0.019725	    0.543136	    -19.2606	
    0.019750	    0.543106	    -19.2845	
    0.019775	    0.543076	    -19.3084	
    0.019800	    0.543046	    -19.3324	
    0.019825	    0.543016	    -19.3563	
    0.019850	    0.542985	    -19.3802	
    0.019875	    0.542955	    -19.4041	
    0.019900	    0.542925	    -19.4280	
    0.019925	    0.542894	    -19.4519	
    0.019950	    0.542864	    -19.4758	
    0.019975	    0.542834	    -19.4997	
    0.020000	    0.542803	    -19.5236	
    0.020025	    0.542773	    -19.5474	
    0.020050	    0.542742	    -19.5713	
    0.020075	    0.542712	    -19.5952	
    0.020100	    0.542681	    -19.6191	
    0.020125	    0.542650	    -19.6430	
    0.020150	    0.542620	    -19.6669	
    0.020175	    0.542589	    -19.6907	
    0.020200	    0.542558	    -19.7146	
    0.020225	    0.542527	    -19.7385	
    0.020250	    0.542496	    -19.7624	
    0.020275	    0.542466	    -19.7862	
    0.020300	    0.542435	    -19.8101	
    0.020325	    0.542404	    -19.8340	
    0.020350	    0.542373	    -19.8578	
    0.020375	    0.542342	    -19.8817	
    0.020400	    0.542310	    -19.9056	
    0.020425	    0.542279	    -19.9294	
    0.020450	    0.542248	    -19.9533	
    0.020475	    0.542217	    -19.9771	
    0.020500	    0.542186	    -20.0010	
    0.020525	    0.542154	    -20.0249	
    0.020550	    0.542123	    -20.0487	
    0.020575	    0.542092	    -20.0726	
    0.020600	    0.542060	    -20.0964	
    0.020625	    0.542029	    -20.1202	
    0.020650	    0.541997	    -20.1441	
    0.020675	    0.541966	    -20.1679	
    0.020700	    0.541934	    -20.1918	
    0.020725	    0.541903	    -20.2156	
    0.020750	    0.541871	    -20.2394	
    0.020775	    0.541840	    -20.2633	
    0.020800	    0.541808	    -20.2871	
    0.020825	    0.541776	    -20.3109	
    0.020850	    0.541744	    -20.3348	
    0.020875	    0.541712	    -20.3586	
    0.020900	    0.541681	    -20.3824	
    0.020925	    0.541649	    -20.4062	
    0.020950	    0.541617	    -20.4300	
    0.020975	    0.541585	    -20.4539	
    0.021000	    0.541553	    -20.4777	
    0.021025	    0.541521	    -20.5015	
    0.021050	    0.541489	    -20.5253	
    0.021075	    0.541456	    -20.5491	
    0.021100	    0.541424	    -20.5729	
    0.021125	    0.541392	    -20.5967	
    0.021150	    0.541360	    -20.6205	
    0.021175	    0.541327	    -20.6443	
    0.021200	    0.541295	    -20.6681	
    0.021225	    0.541263	    -20.6919	
    0.021250	    0.541230	    -20.7157	
    0.021275	    0.541198	    -20.7395	
    0.021300	    0.541165	    -20.7633	
    0.021325	    0.541133	    -20.7871	
    0.021350	    0.541100	    -20.8109	
    0.021375	    0.541068	    -20.8347	
    0.021400	    0.541035	    -20.8584	
    0.021425	    0.541002	    -20.8822	
    0.021450	    0.540970	    -20.9060	
    0.021475	    0.540937	    -20.9298	
    0.021500	    0.540904	    -20.9536	
    0.021525	    0.540871	    -20.9773	
    0.021550	    0.540838	    -21.0011	
    0.021575	    0.540805	    -21.0249	
    0.021600	    0.540772	    -21.0486	
    0.021625	    0.540739	    -21.0724	
    0.021650	    0.540706	    -21.0962	
    0.021675	    0.540673	    -21.1199	
    0.021700	    0.540640	    -21.1437	
    0.021725	    0.540607	    -21.1674	
    0.021750	    0.540574	    -21.1912	
    0.021775	    0.540541	    -21.2150	
    0.021800	    0.540507	    -21.2387	
    0.021825	    0.540474	    -21.2625	
    0.021850	    0.540441	    -21.2862	
    0.021875	    0.540407	    -21.3099	
    0.021900	    0.540374	    -21.3337	
    0.021925	    0.540340	    -21.3574	
    0.021950	    0.540307	    -21.3812	
    0.021975	    0.540273	    -21.4049	
    0.022000	    0.540240	    -21.4286	
    0.022025	    0.540206	    -21.4524	
    0.022050	    0.540173	    -21.4761	
    0.022075	    0.540139	    -21.4998	
    0.022100	    0.540105	    -21.5235	
    0.022125	    0.540071	    -21.5473	
    0.022150	    0.540037	    -21.5710	
    0.022175	    0.540004	    -21.5947	
    0.022200	    0.539970	    -21.6184	
    0.022225	    0.539936	    -21.6421	
    0.022250	    0.539902	    -21.6659	
    0.022275	    0.539868	    -21.6896	
    0.022300	    0.539834	    -21.7133	
    0.022325	    0.539800	    -21.7370	
    0.022350	    0.539766	    -21.7607	
    0.022375	    0.539731	    -21.7844	
    0.022400	    0.539697	    -21.8081	
    0.022425	    0.539663	    -21.8318	
    0.022450	    0.539629	    -21.8555	
    0.022475	    0.539594	    -21.8792	
    0.022500	    0.539560	    -21.9029	
    0.022525	    0.539525	    -21.9266	
    0.022550	    0.539491	    -21.9503	
    0.022575	    0.539457	    -21.9739	
    0.022600	    0.539422	    -21.9976	
    0.022625	    0.539387	    -22.0213	
    0.022650	    0.539353	    -22.0450	
    0.022675	    0.539318	    -22.0687	
    0.022700	    0.539284	    -22.0923	
    0.022725	    0.539249	    -22.1160	
    0.022750	    0.539214	    -22.1397	
    0.022775	    0.539179	    -22.1634	
    0.022800	    0.539144	    -22.1870	
    0.022825	    0.539110	    -22.2107	
    0.022850	    0.539075	    -22.2343	
    0.022875	    0.539040	    -22.2580	
    0.022900	    0.539005	    -22.2817	
    0.022925	    0.538970	    -22.3053	
    0.022950	    0.538935	    -22.3290	
    0.022975	    0.538899	    -22.3526	
    0.023000	    0.538864	    -22.3763	
    0.023025	    0.538829	    -22.3999	
    0.023050	    0.538794	    -22.4236	
    0.023075	    0.538759	    -22.4472	
    0.023100	    0.538723	    -22.4709	
    0.023125	    0.538688	    -22.4945	
    0.023150	    0.538653	    -22.5181	
    0.023175	    0.538617	    -22.5418	
    0.023200	    0.538582	    -22.5654	
    0.023225	    0.538546	    -22.5890	
    0.023250	    0.538511	    -22.6127	
    0.023275	    0.538475	    -22.6363	
    0.023300	    0.538439	    -22.6599	
    0.023325	    0.538404	    -22.6835	
    0.023350	    0.538368	    -22.7071	
    0.023375	    0.538332	    -22.7308	
    0.023400	    0.538296	    -22.7544	
    0.023425	    0.538261	    -22.7780	
    0.023450	    0.538225	    -22.8016	
    0.023475	    0.538189	    -22.8252	
    0.023500	    0.538153	    -22.8488	
    0.023525	    0.538117	    -22.8724	
    0.023550	    0.538081	    -22.8960	
    0.023575	    0.538045	    -22.9196	
    0.023600	    0.538009	    -22.9432	
    0.023625	    0.537973	    -22.9668	
    0.023650	    0.537936	    -22.9904	
    0.023675	    0.537900	    -23.0140	
    0.023700	    0.537864	    -23.0376	
    0.023725	    0.537828	    -23.0612	
    0.023750	    0.537791	    -23.0848	
    0.023775	    0.537755	    -23.1083	
    0.023800	    0.537719	    -23.1319	
    0.023825	    0.537682	    -23.1555	
    0.023850	    0.537646	    -23.1791	
    0.023875	    0.537609	    -23.2026	
    0.023900	    0.537572	    -23.2262	
    0.023925	    0.537536	    -23.2498	
    0.023950	    0.537499	    -23.2733	
    0.023975	    0.537463	    -23.2969	
    0.024000	    0.537426	    -23.3205	
    0.024025	    0.537389	    -23.3440	
    0.024050	    0.537352	    -23.3676	
    0.024075	    0.537315	    -23.3911	
    0.024100	    0.537278	    -23.4147	
    0.024125	    0.537242	    -23.4382	
    0.024150	    0.537205	    -23.4618	
    0.024175	    0.537168	    -23.4853	
    0.024200	    0.537131	    -23.5089	
    0.024225	    0.537093	    -23.5324	
    0.024250	    0.537056	    -23.5560	
    0.024275	    0.537019	    -23.5795	
    0.024300	    0.536982	    -23.6030	
    0.024325	    0.536945	    -23.6266	
    0.024350	    0.536907	    -23.6501	
    0.024375	    0.536870	    -23.6736	
    0.024400	    0.536833	    -23.6971	
    0.024425	    0.536795	    -23.7207	
    0.024450	    0.536758	    -23.7442	
    0.024475	    0.536720	    -23.7677	
    0.024500	    0.536683	    -23.7912	
    0.024525	    0.536645	    -23.8147	
    0.024550	    0.536608	    -23.8383	
    0.024575	    0.536570	    -23.8618	
    0.024600	    0.536532	    -23.8853	
    0.024625	    0.536495	    -23.9088	
    0.024650	    0.536457	    -23.9323	
    0.024675	    0.536419	    -23.9558	
    0.024700	    0.536381	    -23.9793	
    0.024725	    0.536343	    -24.0028	
    0.024750	    0.536306	    -24.0263	
    0.024775	    0.536268	    -24.0498	
    0.024800	    0.536230	    -24.0732	
    0.024825	    0.536192	    -24.0967	
    0.024850	    0.536153	    -24.1202	
    0.024875	    0.536115	    -24.1437	
    0.024900	    0.536077	    -24.1672	
    0.024925	    0.536039	    -24.1907	
    0.024950	    0.536001	    -24.2141	
    0.024975	    0.535963	    -24.2376	
    0.025000	    0.535924	    -24.2611	
    0.025025	    0.535886	    -24.2845	
    0.025050	    0.535847	    -24.3080	
    0.025075	    0.535809	    -24.3315	
    0.025100	    0.535771	    -24.3549	
    0.025125	    0.535732	    -24.3784	
    0.025150	    0.535694	    -24.4018	
    0.025175	    0.535655	    -24.4253	
    0.025200	    0.535616	    -24.4488	
    0.025225	    0.535578	    -24.4722	
    0.025250	    0.535539	    -24.4956	
    0.025275	    0.535500	    -24.5191	
    0.025300	    0.535461	    -24.5425	
    0.025325	    0.535423	    -24.5660	
    0.025350	    0.535384	    -24.5894	
    0.025375	    0.535345	    -24.6128	
    0.025400	    0.535306	    -24.6363	
    0.025425	    0.535267	    -24.6597	
    0.025450	    0.535228	    -24.6831	
    0.025475	    0.535189	    -24.7066	
    0.025500	    0.535150	    -24.7300	
    0.025525	    0.535111	    -24.7534	
    0.025550	    0.535071	    -24.7768	
    0.025575	    0.535032	    -24.8002	
    0.025600	    0.534993	    -24.8237	
    0.025625	    0.534954	    -24.8471	
    0.025650	    0.534914	    -24.8705	
    0.025675	    0.534875	    -24.8939	
    0.025700	    0.534835	    -24.9173	
    0.025725	    0.534796	    -24.9407	
    0.025750	    0.534756	    -24.9641	
    0.025775	    0.534717	    -24.9875	
    0.025800	    0.534677	    -25.0109	
    0.025825	    0.534638	    -25.0343	
    0.025850	    0.534598	    -25.0577	
    0.025875	    0.534558	    -25.0811	
    0.025900	    0.534519	    -25.1044	
    0.025925	    0.534479	    -25.1278	
    0.025950	    0.534439	    -25.1512	
    0.025975	    0.534399	    -25.1746	
    0.026000	    0.534359	    -25.1980	
    0.026025	    0.534319	    -25.2213	
    0.026050	    0.534279	    -25.2447	
    0.026075	    0.534239	    -25.2681	
    0.026100	    0.534199	    -25.2914	
    0.026125	    0.534159	    -25.3148	
    0.026150	    0.534119	    -25.3382	
    0.026175	    0.534079	    -25.3615	
    0.026200	    0.534039	    -25.3849	
    0.026225	    0.533998	    -25.4082	
    0.026250	    0.533958	    -25.4316	
    0.026275	    0.533918	    -25.4549	
    0.026300	    0.533877	    -25.4783	
    0.026325	    0.533837	    -25.5016	
    0.026350	    0.533797	    -25.5250	
    0.026375	    0.533756	    -25.5483	
    0.026400	    0.533715	    -25.5716	
    0.026425	    0.533675	    -25.5950	
    0.026450	    0.533634	    -25.6183	
    0.026475	    0.533594	    -25.6416	
    0.026500	    0.533553	    -25.6650	
    0.026525	    0.533512	    -25.6883	
    0.026550	    0.533471	    -25.7116	
    0.026575	    0.533431	    -25.7349	
    0.026600	    0.533390	    -25.7583	
    0.026625	    0.533349	    -25.7816	
    0.026650	    0.533308	    -25.8049	
    0.026675	    0.533267	    -25.8282	
    0.026700	    0.533226	    -25.8515	
    0.026725	    0.533185	    -25.8748	
    0.026750	    0.533144	    -25.8981	
    0.026775	    0.533103	    -25.9214	
    0.026800	    0.533062	    -25.9447	
    0.026825	    0.533020	    -25.9680	
    0.026850	    0.532979	    -25.9913	
    0.026875	    0.532938	    -26.0146	
    0.026900	    0.532896	    -26.0379	
    0.026925	    0.532855	    -26.0612	
    0.026950	    0.532814	    -26.0844	
    0.026975	    0.532772	    -26.1077	
    0.027000	    0.532731	    -26.1310	
    0.027025	    0.532689	    -26.1543	
    0.027050	    0.532648	    -26.1775	
    0.027075	    0.532606	    -26.2008	
    0.027100	    0.532564	    -26.2241	
    0.027125	    0.532523	    -26.2474	
    0.027150	    0.532481	    -26.2706	
    0.027175	    0.532439	    -26.2939	
    0.027200	    0.532397	    -26.3171	
    0.027225	    0.532355	    -26.3404	
    0.027250	    0.532314	    -26.3636	
    0.027275	    0.532272	    -26.3869	
    0.027300	    0.532230	    -26.4101	
    0.027325	    0.532188	    -26.4334	
    0.027350	    0.532146	    -26.4566	
    0.027375	    0.532104	    -26.4799	
    0.027400	    0.532061	    -26.5031	
